Card 180: 61 50 45 17 26 21 81 39 68 40 | 17 72 26 39  5 21 59 55 61 56 29 28 38 41 50 22 81 40  1 71 34 45 86 68 46
Card 181: 76 91 39 11 34 36 25 47 26 46 | 83 46 58 22 16 82  6  2 19  3 56 41 68 64 25 32 54 72 98 93 37 33 53 39 48
Card 182: 94 96 30 64  9 35 33 39 89 46 | 77 34 14 82 45 63  4 76  2 69 87 30  3 13 60 66 81 44 97 28 88 93 57 65 55
Card 183:  7 27 31 77 13 61 26 70 18 93 | 49 57 26 13 77  5 18  3 80 31 70  7 89 54 74 82 27 61 15 53 67 63 28 93 76
Card 184: 22 20 67 52 95 90 98 59 25 46 | 50  1 10 43 44 69 52 67 80 16 58 99 92 59 71 75 91 90 46  2 84 40 85 39 53
Card 185: 60 90  2 88 29  7  5 38 43 84 | 34 10 58 60  5  2 53 88 57 44 47 84 29 55 43  9 30 19 61 76  8 74 38 83 14
Card 186: 21 73 64 62 54 80 79 70 36 17 | 41 64 50 96 36 32 62 86 65 94 33  2  4 59 85 44 53 40 28 21 54  8 11 42 72
Card 187: 69  1 12 25 31 26 35 94  8 73 | 89 25 58 94 11 69 78 35 73 80 17  1 43 91 88  7 97 12 44 70 26 31 33 57 99
Card 188: 72 93 80 60 41 89 54  1 99 23 | 64 94 33 51 97 18 74 35 45 57 26 79  6 96 38 82 92 37 84 47 42 43 24 52 27
Card 189: 86 29 92 62 20  8 12 67 52 70 | 96 38 65 64 86 19 27 68 22 56 26 23 39 87 21 41 36 25 92 48 73 35  4 13 84
Card 190: 81 21 82 32 88 39 61 34 75 18 | 27 56 29 81 53 52 13 61 62 15 94 84 75 66 16 91 31 63 47 26 49 32 77 51 40
Card 191:  9 83 88 73 61 44 81 40 50 75 | 21 12 96 87 34 74  6 60 80 43 63 23 26 16 51 27 70 24 11 38 32 86 53 46 99
Card 192: 77 57 73 80 41 32 22 29 76 50 | 53 12 55  1 64 11 30 93 23 17 15 44 99 13 97 76 58  8 37 47 90 33 38 92 62
Card 193:  7 62 19 40 89 54  2 70 45  1 | 20 82  9  7 80 22  4  8 60  3 37 61 64 13 12 14 75 86 90 89 40 55 57 59 33
Card 194: 50 26 68 51 65 44 76 89 69  3 | 63 87 66 39 76 16 48 32  3 36 81  2 34 40 64 91 29 96  9 46 28 11 62 55 33
Card 195: 23 33 19 46 92 64 32 54 71 25 | 18 75 29 42 39 26 59 12 53 78 85 28 48 32 96 23 44 10 58 37  7 66  2  1 93
Card 196: 96 32 55 61 82  9 77 18 99 28 | 64  5 26 97 54 62 69 19  7 29 27 47 56 33 44 50 83 43 88 72 91 10 12 51 35
Card 197: 43 22 47 86 64 70  3 59 87 13 | 56 24 57 38 36 76 85 96 63 62 18 44  8 25 69 54 75 39  2 81  6 77 58 33 83
